Test Method,# configuration parameter,Configuration Key
alluxio.client.file.cache.LocalCacheManagerTest#getNotEnoughSpaceException,39,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.client.file.cache.QuotaPageMetaStoreTest#getPageInfoNotExist,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.client.block.policy.LocalFirstAvoidEvictionPolicyTest#getLocalWhenNoneHasAvailability,37,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.block.avoid.eviction.policy.reserved.size.bytes=0MB;alluxio.locality.script=alluxio-locality.sh;alluxio.locality.node=null;alluxio.locality.rack=null;alluxio.user.hostname=null;alluxio.network.host.resolution.timeout=5sec;alluxio.worker.data.server.domain.socket.as.uuid=false;alluxio.locality.compare.node.ip=false;]
alluxio.client.file.cache.LocalCacheManagerTest#syncRestore,41,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.file.cache.TimeBoundPageStoreTest#putTimeout,36,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.store.type=LOCAL;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.user.client.cache.store.overhead=null;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.client.file.cache.DefaultMetaStoreTest#getPageInfoNotExist,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;]
alluxio.client.block.stream.GrpcBlockingStreamTest#sendFailsAfterClosed,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.block.stream.GrpcBlockingStreamTest#sendFailsAfterCanceled,31,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.file.cache.LocalCacheManagerTest#putTimeout,41,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.file.cache.LocalCacheManagerWithMemPageStoreTest#putWithInsufficientQuota,44,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.restore.enabled=true;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.dirs=/tmp/alluxio_cache;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.duration=-1;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
alluxio.client.file.cache.ClockCuckooShadowCacheManagerTest#putTwo,32,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.shadow.cuckoo.size.bits=20;alluxio.user.client.cache.shadow.cuckoo.scope.bits=8;alluxio.user.client.cache.shadow.cuckoo.size.encoder.enabled=false;]
alluxio.client.file.cache.LocalCacheManagerWithMemPageStoreTest#putSmallPages,44,[alluxio.test.mode=true;alluxio.conf.validation.enabled=true;alluxio.master.worker.connect.wait.time=5sec;alluxio.user.rpc.retry.max.sleep=3sec;alluxio.master.standby.heartbeat.interval=2min;alluxio.master.heartbeat.timeout=10min;alluxio.integration.yarn.workers.per.host.max=1;alluxio.user.file.buffer.bytes=8MB;alluxio.zookeeper.address=null;alluxio.zookeeper.enabled=false;alluxio.locality.order=node,rack;alluxio.master.tieredstore.global.levels=3;alluxio.master.tieredstore.global.level0.alias=MEM;alluxio.master.tieredstore.global.level1.alias=SSD;alluxio.master.tieredstore.global.level2.alias=HDD;alluxio.worker.tieredstore.levels=1;alluxio.worker.tieredstore.level0.alias=MEM;alluxio.master.throttle.active.heap.used.ratio=0.5;alluxio.master.throttle.stressed.heap.used.ratio=0.8;alluxio.master.throttle.overloaded.heap.used.ratio=0.9;alluxio.master.throttle.active.cpu.load.ratio=0.5;alluxio.master.throttle.stressed.cpu.load.ratio=0.8;alluxio.master.throttle.overloaded.cpu.load.ratio=0.95;alluxio.master.throttle.active.heap.gc.time=1sec;alluxio.master.throttle.stressed.heap.gc.time=5sec;alluxio.master.throttle.overloaded.heap.gc.time=10sec;alluxio.master.throttle.active.rpc.queue.size=50000;alluxio.master.throttle.stressed.rpc.queue.size=100000;alluxio.master.throttle.overloaded.rpc.queue.size=150000;alluxio.user.client.cache.evictor.class=alluxio.client.file.cache.evictor.LRUCacheEvictor;alluxio.user.client.cache.evictor.nondeterministic.enabled=false;alluxio.user.client.cache.evictor.lfu.logbase=2.0;alluxio.user.client.cache.async.restore.enabled=true;alluxio.user.client.cache.async.write.threads=16;alluxio.user.client.cache.eviction.retries=10;alluxio.user.client.cache.dirs=/tmp/alluxio_cache;alluxio.user.client.cache.local.store.file.buckets=1000;alluxio.version=2.10.0-SNAPSHOT;alluxio.user.client.cache.timeout.duration=-1;alluxio.user.client.cache.timeout.threads=32;alluxio.network.host.resolution.timeout=5sec;alluxio.user.app.id=null;alluxio.leak.detector.exit.on.leak=false;alluxio.leak.detector.level=DISABLED;]
